64547         0.00    180.00    562.00     71.00      4.30    -7
63565         0.00    194.00    562.00     71.26     15.17    -9
63566         0.00    194.00    562.00     71.87     17.07    -9
48623         0.00    180.00    562.00     72.28   -177.42    11
48769         0.00    180.00    562.00     73.07   -113.94    -7
48269         0.00    180.00    562.00     73.42   -114.30    -7
48270         0.00    180.00    562.00     73.59   -114.50    -7
64553         0.00    180.00    562.00     73.75      5.39    -7
48792         0.00    180.00    562.00     73.82   -179.27    11
48271         0.00    180.00    562.00     74.07   -116.27    -7
48793         0.00    180.00    562.00     74.10   -172.69   -12
63562         0.00    194.00    562.00     74.85      8.01    -8
64519         0.00    180.00    562.00     75.40      4.41    -8
48513         0.00    180.00    562.00     75.64    169.16    11
63564         0.00    194.00    562.00     75.69     12.69    -9
48790         0.00    180.00    562.00     75.97    175.24    11
48536         0.00    194.00    562.00     77.80    170.08    11
48791         0.00    180.00    562.00     78.55   -166.16   -11
48282         0.00    180.00    562.00     78.73   -136.54    -9
64530         0.00    180.00    562.00     79.59     15.23    -9
48733         0.00    180.00    562.00     79.80   -117.25    -9
48279         0.00    180.00    562.00     79.84   -164.89   -11
48594         0.00    180.00    562.00     80.59    -99.09    -7
48273         0.00    180.00    562.00     81.20   -148.24   -10
48283         0.00    180.00    562.00     81.54   -136.99   -10
25525         0.00    194.00    562.00     81.62    124.57    11
64973         0.00    180.00    562.00     81.74     20.48   -10
48278         0.00    180.00    562.00     81.94   -158.79   -10
64757         0.00    180.00    562.00     82.14     -4.53    -9
48275         0.00    180.00    562.00     82.55   -119.43    -9
64476         0.00    180.00    562.00     82.91     13.03    -9
64760         0.00    180.00    562.00     82.91     13.03    -9
48276         0.00    180.00    562.00     83.91    -95.56    -9
48770         0.00    180.00    562.00     84.05    -93.89    -9
48277         0.00    180.00    562.00     84.20   -155.43   -10
48280         0.00    180.00    562.00     84.57   -136.99   -10
48274         0.00    180.00    562.00     84.62   -118.82    -9
48600         0.00    180.00    562.00     84.80    -28.30    -9
48510         0.00    180.00    562.00     84.92    176.12   -11
48508         0.00    180.00    562.00     85.14    -98.98    -9
26568         0.00    180.00    562.00     85.24     70.56   -11
26567         0.00    180.00    562.00     86.52     61.50   -10
26571         0.00    180.00    562.00     87.03     52.00   -10
26566         0.00    180.00    562.00     87.40     57.59   -10
25622         0.00    180.00    562.00     87.60     41.13   -10
26565         0.00    180.00    562.00     87.69     60.36   -10
25623         0.00    180.00    562.00     89.32    -56.73   -10
43010         0.00    194.00    561.00     10.00   -125.00    -8
42088         0.00    180.00    561.00     11.30    -60.50    -6
52200         0.00    194.00    561.00     13.40    144.80   -11
52202         0.00    194.00    561.00     13.70    144.80   -11
41041         0.00    180.00    561.00     14.30    -46.10    -6
41040         0.00    180.00    561.00     14.50    -53.00    -6
41060         0.00    194.00    561.00     14.80    -51.00    -6
42058         0.00    180.00    561.00     14.90    -74.90    -7
42059         0.00    180.00    561.00     15.30    -67.50    -6
42085         0.00    180.00    561.00     17.90    -66.50    -6
41056         0.00    180.00    561.00     18.30    -65.50    -6
41052         0.00    180.00    561.00     18.30    -64.80    -6
42090         0.00    180.00    561.00     18.40    -69.60    -6
41115         0.00    194.00    561.00     18.40    -67.30    -6
51003         0.00    180.00    561.00     19.30   -160.60   -11
42089         0.00    180.00    561.00     19.70    -80.10    -8
51206         0.00    194.00    561.00     19.80   -155.00   -11
42056         0.00    180.00    561.00     19.90    -84.90    -8
51203         0.00    194.00    561.00     20.80   -157.00   -11
51205         0.00    194.00    561.00     21.00   -156.40   -11
41043         0.00    180.00    561.00     21.10    -64.90    -6
51204         0.00    194.00    561.00     21.30   -158.10   -11
51202         0.00    194.00    561.00     21.40   -157.70   -11
51207         0.00    194.00    561.00     21.50   -157.80   -11
51210         0.00    194.00    561.00     21.50   -157.80   -11
41044         0.00    180.00    561.00     21.60    -58.60    -6
51201         0.00    194.00    561.00     21.70   -158.10   -11
42055         0.00    180.00    561.00     22.10    -94.00    -8
51208         0.00    194.00    561.00     22.30   -159.60   -11
51000         0.00    180.00    561.00     23.50   -153.80   -10
41046         0.00    180.00    561.00     23.90    -68.50    -6
51101         0.00    180.00    561.00     24.30   -162.20   -11
42097         0.00    194.00    561.00     25.70    -83.60    -7
42003         0.00    180.00    561.00     26.00    -85.60    -8
42002         0.00    180.00    561.00     26.10    -93.80    -8
42395         0.00    180.00    561.00     26.40    -90.80    -8
42360         0.00    180.00    561.00     26.70    -90.50    -8
42369         0.00    194.00    561.00     27.20    -90.30    -8
42392         0.00    194.00    561.00     27.20    -90.00    -8
42099         0.00    194.00    561.00     27.30    -84.30    -7
41047         0.00    180.00    561.00     27.50    -71.50    -6
41049         0.00    180.00    561.00     27.50    -62.90    -6
42361         0.00    180.00    561.00     27.60    -92.50    -8
42098         0.00    194.00    561.00     27.60    -82.90    -7
42362         0.00    180.00    561.00     27.80    -90.60    -8
42047         0.00    180.00    561.00     27.90    -93.60    -8
42394         0.00    194.00    561.00     28.20    -89.20    -8
42365         0.00    194.00    561.00     28.20    -89.10    -8
42887         0.00    194.00    561.00     28.20    -88.50    -8
41113         0.00    194.00    561.00     28.40    -80.50    -7
42375         0.00    194.00    561.00     28.50    -88.30    -8
42043         0.00    180.00    561.00     29.00    -94.90    -8
42364         0.00    180.00    561.00     29.10    -88.10    -8
42067         0.00    180.00    561.00     30.00    -88.60    -8
42012         0.00    180.00    561.00     30.10    -87.60    -7
41112         0.00    194.00    561.00     30.70    -81.30    -7
41002         0.00    180.00    561.00     31.80    -74.80    -6
41048         0.00    180.00    561.00     31.90    -69.60    -6
46232         0.00    194.00    561.00     32.50   -117.40    -8
46258         0.00    194.00    561.00     32.80   -117.50    -8
41029         0.00    180.00    561.00     32.80    -79.60    -6
46225         0.00    194.00    561.00     32.90   -117.40    -8
46254         0.00    194.00    561.00     32.90   -117.30    -8
46219         0.00    194.00    561.00     33.20   -119.90    -8
46224         0.00    194.00    561.00     33.20   -117.50    -8
46242         0.00    194.00    561.00     33.20   -117.40    -8
46255         0.00    194.00    561.00     33.40   -119.70    -8
46222         0.00    194.00    561.00     33.60   -118.30    -8
46253         0.00    194.00    561.00     33.60   -118.20    -8
46256         0.00    194.00    561.00     33.70   -118.20    -8
41108         0.00    194.00    561.00     33.70    -78.00    -7
46251         0.00    194.00    561.00     33.80   -119.50    -8
41024         0.00    180.00    561.00     33.80    -78.50    -6
46221         0.00    194.00    561.00     33.90   -118.60    -8
41037         0.00    180.00    561.00     34.00    -77.40    -7
41110         0.00    194.00    561.00     34.10    -77.70    -7
41038         0.00    180.00    561.00     34.10    -77.70    -7
46217         0.00    194.00    561.00     34.20   -119.40    -8
41064         0.00    180.00    561.00     34.20    -77.00    -6
41159         0.00    194.00    561.00     34.20    -76.90    -6
46216         0.00    194.00    561.00     34.30   -119.80    -8
46257         0.00    194.00    561.00     34.40   -120.80    -8
46218         0.00    194.00    561.00     34.50   -120.80    -8
46259         0.00    194.00    561.00     34.70   -121.70    -8
46011         0.00    180.00    561.00     35.00   -121.00    -8
46215         0.00    194.00    561.00     35.20   -120.90    -8
44095         0.00    194.00    561.00     35.80    -75.30    -6
44056         0.00    194.00    561.00     36.20    -75.70    -6
46239         0.00    194.00    561.00     36.30   -122.10    -8
46240         0.00    194.00    561.00     36.60   -121.90    -8
46114         0.00    194.00    561.00     36.70   -122.40    -8
44099         0.00    194.00    561.00     36.90    -75.70    -6
44093         0.00    194.00    561.00     36.90    -75.50    -6
44096         0.00    194.00    561.00     37.00    -75.80    -6
44041         0.00    194.00    561.00     37.20    -76.80    -6
44072         0.00    194.00    561.00     37.20    -76.30    -6
44058         0.00    180.00    561.00     37.60    -76.30    -6
46237         0.00    194.00    561.00     37.80   -122.60    -8
44089         0.00    194.00    561.00     37.80    -75.30    -6
46214         0.00    194.00    561.00     37.90   -123.50    -8
44042         0.00    180.00    561.00     38.00    -76.30    -6
46059         0.00    180.00    561.00     38.10   -129.90    -8
44061         0.00    180.00    561.00     38.80    -77.00    -6
44063         0.00    180.00    561.00     39.00    -76.40    -6
44043         0.00    180.00    561.00     39.20    -76.40    -6
46014         0.00    180.00    561.00     39.40   -124.00    -8
44057         0.00    180.00    561.00     39.50    -76.10    -6
44066         0.00    180.00    561.00     39.60    -72.60    -6
44091         0.00    194.00    561.00     39.80    -73.80    -6
46213         0.00    194.00    561.00     40.30   -124.70    -8
44065         0.00    180.00    561.00     40.40    -73.70    -6
44069         0.00    194.00    561.00     40.70    -73.10    -6
46244         0.00    194.00    561.00     40.90   -124.40    -8
44097         0.00    194.00    561.00     41.00    -71.10    -6
44020         0.00    180.00    561.00     41.40    -70.20    -6
44018         0.00    180.00    561.00     41.50    -69.60    -6
44090         0.00    194.00    561.00     41.80    -70.30    -6
44137         0.00    180.00    561.00     42.30    -62.00    -6
45147       174.00    180.00    561.00     42.40    -82.70    -7
45132       174.00    180.00    561.00     42.50    -81.20    -6
46002         0.00    180.00    561.00     42.60   -130.50    -9
45142       174.00    180.00    561.00     42.70    -79.30    -6
44098         0.00    194.00    561.00     42.80    -70.20    -6
44141         0.00    180.00    561.00     43.00    -58.00    -6
45139        75.00    180.00    561.00     43.30    -79.50    -6
45149       176.00    180.00    561.00     43.50    -82.10    -6
45159        75.00    180.00    561.00     43.80    -79.00    -6
44139         0.00    180.00    561.00     44.20    -57.10    -6
45151       219.00    180.00    561.00     44.50    -79.40    -6
44258         0.00    180.00    561.00     44.50    -63.40    -6
45143       177.00    180.00    561.00     44.90    -80.60    -6
62001         0.00    180.00    561.00     45.20     -5.00    -6
45137       177.00    180.00    561.00     45.50    -81.00    -6
46005         0.00    180.00    561.00     46.00   -131.00    -9
46248         0.00    194.00    561.00     46.10   -124.60    -8
45154       176.00    180.00    561.00     46.10    -82.60    -6
46127         0.00    180.00    561.00     46.20   -124.10    -8
46243         0.00    194.00    561.00     46.20   -124.10    -8
44251         0.00    180.00    561.00     46.40    -53.40    -6
46211         0.00    194.00    561.00     46.90   -124.20    -8
46121         0.00    180.00    561.00     47.30   -122.70    -8
44255         0.00    180.00    561.00     47.30    -57.30    -6
62163         0.00    180.00    561.00     47.50     -8.40    -6
46120         0.00    180.00    561.00     47.80   -122.40    -8
46125         0.00    180.00    561.00     47.90   -122.60    -8
46036         0.00    180.00    561.00     48.40   -133.90    -9
45136       183.00    180.00    561.00     48.50    -87.00    -7
46134         0.00    180.00    561.00     48.60   -123.50    -8
46118         0.00    194.00    561.00     48.70   -122.60    -8
62029         0.00    180.00    561.00     48.80    -12.50    -6
46146         0.00    180.00    561.00     49.30   -123.70    -8
45138         0.00    180.00    561.00     49.50    -65.70    -6
46132         0.00    180.00    561.00     49.70   -127.90    -9
45148       323.00    180.00    561.00     49.70    -94.50    -6
46131         0.00    180.00    561.00     49.90   -125.00    -8
62103         0.00    180.00    561.00     49.90     -2.90    -6
