07335       120.00    181.00    511.00     46.58      0.30     0
07434       402.00    181.00    511.00     45.87      1.18     0
07438       117.00    181.00    511.00     45.15      1.47     0
07460       330.00    181.00    511.00     45.78      3.17     0
07471       833.00    181.00    511.00     45.08      3.77     0
07481       240.00    181.00    511.00     45.73      5.08     0
07510        48.00    181.00    511.00     44.83     -0.69     0
07535       264.00    181.00    511.00     44.75      1.40     0
07558       720.00    181.00    511.00     44.12      3.02     0
07577        74.00    181.00    511.00     44.58      4.73     0
07591       876.00    181.00    511.00     44.57      6.50     0
06030        13.00    181.00    511.00     57.10      9.85     0
06060        52.00    181.00    511.00     56.28      9.13     0
06070        25.00    181.00    511.00     56.30     10.62     0
06120        17.00    181.00    511.00     55.47     10.33     0
06180         5.00    181.00    511.00     55.63     12.67     0
06011        55.00    181.00    511.00     62.02     -6.77     0
01003        12.00    181.00    511.00     77.00     15.50     0
01008        29.00    181.00    511.00     78.25     15.47     0
01010        14.00    181.00    511.00     69.30     16.14     0
01026       114.00    181.00    511.00     69.65     18.94     0
01028        16.00    181.00    511.00     74.52     19.02     0
01062        10.00    181.00    511.00     76.50     25.07     0
01102        16.00    181.00    511.00     65.20     11.00     0
01152        13.00    181.00    511.00     67.27     14.37     0
01205        41.00    181.00    511.00     62.33      5.27     0
01212        15.00    181.00    511.00     62.87      6.53     0
01218        17.00    181.00    511.00     62.23      7.42     0
01238       974.00    181.00    511.00     62.12      9.27     0
01241         7.00    181.00    511.00     63.70      9.60     0
01271        17.00    181.00    511.00     63.47     10.93     0
01288       630.00    181.00    511.00     62.57     11.38     0
01317        12.00    181.00    511.00     60.38      5.33     0
01338        50.00    181.00    511.00     61.17      6.65     0
01367       365.00    181.00    511.00     60.98      9.23     0
01384       204.00    192.00    511.00     60.20     11.08     0
01397       360.00    181.00    511.00     61.30     12.27     0
01400        46.00    183.00    511.00     56.53      3.22     0
01403        56.00    181.00    511.00     59.30      4.88     0
01415         9.00    181.00    511.00     58.88      5.63     0
01427        14.00    181.00    511.00     58.12      6.57     0
01448         8.00    181.00    511.00     58.07      8.05     0
01482         8.00    181.00    511.00     59.03     10.53     0
01001         9.00    181.00    511.00     70.93     -8.67     0
01025        10.00    181.00    511.00     69.68     18.92     0
01033        24.00    181.00    511.00     70.25     19.50     0
01122        73.00    181.00    511.00     65.78     13.22     0
01167         3.00    181.00    511.00     68.70     15.42     0
01169        38.00    181.00    511.00     66.93     15.31     0
01180        45.00    181.00    511.00     68.80     16.53     0
01203        40.00    181.00    511.00     62.03      4.98     0
01210        22.00    181.00    511.00     62.57      6.12     0
01228         6.00    181.00    511.00     63.85      8.47     0
01237        13.00    181.00    511.00     63.51      9.11     0
07749        86.00    181.00    511.00     42.52      3.13     0
07785       111.00    181.00    511.00     43.00      9.36     0
07002        74.00    181.00    511.00     50.73      1.60     0
07024       138.00    181.00    511.00     49.65     -1.47     0
07028       103.00    181.00    511.00     49.50      0.07     0
07040        38.00    181.00    511.00     49.93      1.10     0
07046        94.00    181.00    511.00     49.53      0.08     0
07075       148.00    181.00    511.00     49.78      4.63     0
07120       139.00    181.00    511.00     48.53     -2.85     0
07125        59.00    181.00    511.00     48.58     -2.06     0
07145       168.00    181.00    511.00     48.77      2.00     0
07201        83.00    181.00    511.00     47.97     -4.16     0
07230        58.00    181.00    511.00     47.50     -0.57     0
07235        52.00    181.00    511.00     47.93      0.20     0
07245       130.00    181.00    511.00     47.67      1.21     0
07288       310.00    181.00    511.00     47.25      5.98     0
07292       273.00    181.00    511.00     47.78      6.35     0
07482       257.00    181.00    511.00     45.98      5.33     0
07530        51.00    181.00    511.00     44.82      0.52     0
07554       934.00    181.00    511.00     44.53      3.45     0
07588       461.00    181.00    511.00     44.07      6.00     0
07648        60.00    181.00    511.00     43.60      5.09     0
07675        82.00    181.00    511.00     43.38      6.38     0
07684         8.00    181.00    511.00     43.55      6.95     0
07038       138.00    181.00    511.00     49.02      1.22     0
07118        87.00    181.00    511.00     48.75     -3.47     0
07134        97.00    181.00    511.00     48.03     -0.73     0
07150        51.00    181.00    511.00     48.97      2.43     0
07205        42.00    181.00    511.00     47.77     -3.35     0
07257       181.00    181.00    511.00     47.05      2.65     0
07266       153.00    181.00    511.00     47.82      3.54     0
07283       464.00    181.00    511.00     47.85      5.33     0
07300        32.00    181.00    511.00     46.70     -2.33     0
08001        67.00    181.00    511.00     43.37     -8.42     0
08008       446.00    181.00    511.00     43.12     -7.45     0
08023        59.00    181.00    511.00     43.48     -3.80     0
08075       891.00    181.00    511.00     42.37     -3.63     0
08148      1083.00    181.00    511.00     41.77     -2.47     0
08160       258.00    181.00    511.00     41.67     -1.02     0
08171       199.00    181.00    511.00     41.62      0.63     0
08184       129.00    181.00    511.00     41.90      2.77     0
08202       795.00    181.00    511.00     40.95     -5.50     0
08231       956.00    181.00    511.00     40.07     -2.13     0
08002       103.00    181.00    511.00     43.30     -8.38     0
08025        34.00    181.00    511.00     43.30     -2.93     0
08044       108.00    181.00    511.00     42.41     -8.65     0
08048       147.00    181.00    511.00     42.32     -7.85     0
08175        76.00    181.00    511.00     41.15      1.17     0
08210      1132.00    181.00    511.00     40.65     -4.68     0
08226       724.00    181.00    511.00     40.63     -3.15     0
08233       899.00    181.00    511.00     40.86     -1.30     0
08261       391.00    181.00    511.00     39.47     -6.33     0
08272       516.00    181.00    511.00     39.88     -4.05     0
08011       134.00    181.00    511.00     43.55     -6.03     0
08015       339.00    181.00    511.00     43.35     -5.87     0
